id,pos_label
00156-StEUS.wav,0.0
00157-StEUS.wav,1.0
00158-StEUS.wav,0.0
00159-StEUS.wav,1.0
00160-StEUS.wav,0.0
00161-StEUS.wav,1.0
00162-StEUS.wav,1.0
00163-StEUS.wav,1.0
00164-StEUS.wav,1.0
00165-StEUS.wav,1.0
00166-StEUS.wav,1.0
00167-StEUS.wav,1.0
00168-StEUS.wav,1.0
00169-StEUS.wav,0.0
00170-StEUS.wav,1.0
00171-StEUS.wav,1.0
00172-StEUS.wav,1.0
00173-StEUS.wav,0.0
00174-StEUS.wav,1.0
00175-StEUS.wav,0.0
00176-StEUS.wav,1.0
00177-StEUS.wav,0.0
00178-StEUS.wav,0.0
00179-StEUS.wav,0.0
00180-StEUS.wav,0.0
00181-StEUS.wav,1.0
00182-StEUS.wav,1.0
00183-StEUS.wav,0.0
00184-StEUS.wav,1.0
00185-StEUS.wav,1.0
00186-StEUS.wav,0.0
00187-StEUS.wav,0.0
00188-StEUS.wav,0.0
00189-StEUS.wav,1.0
00190-StEUS.wav,1.0
00191-StEUS.wav,0.0
00192-StEUS.wav,1.0
00193-StEUS.wav,0.0
00194-BON.wav,0.0
00195-BON.wav,1.0
00196-BON.wav,0.0
00197-BON.wav,0.0
00198-BON.wav,0.0
00199-BON.wav,1.0
00200-BON.wav,1.0
00201-BON.wav,0.0
00202-BON.wav,0.0
00203-BON.wav,0.0
00204-BON.wav,1.0
00205-BON.wav,0.0
00206-BON.wav,1.0
00207-BON.wav,1.0
00208-BON.wav,0.0
00209-BON.wav,1.0
00210-BON.wav,1.0
00211-BON.wav,0.0
00212-BON.wav,1.0
00213-BON.wav,1.0
00214-BON.wav,1.0
00215-BON.wav,1.0
00216-BON.wav,1.0
00217-BON.wav,1.0
00218-BON.wav,0.0
00219-BON.wav,1.0
00220-BON.wav,1.0
00221-BON.wav,1.0
00222-BON.wav,1.0
00223-BON.wav,1.0
00224-BON.wav,0.0
00225-BON.wav,1.0
00226-BON.wav,1.0
00227-BON.wav,0.0
00228-BON.wav,1.0
00229-BON.wav,1.0
00230-BON.wav,1.0
00231-BON.wav,0.0
00232-BON.wav,1.0
00233-BON.wav,0.0
00234-BON.wav,1.0
00235-BON.wav,1.0
00236-BON.wav,1.0
00237-BON.wav,0.0
00238-BON.wav,1.0
00239-BON.wav,0.0
00240-BON.wav,1.0
00241-BON.wav,0.0
00242-BON.wav,1.0
00243-BON.wav,0.0
00244-BON.wav,1.0
00245-BON.wav,1.0
00246-BON.wav,0.0
00247-BON.wav,1.0
00248-BON.wav,1.0
00249-BON.wav,0.0
00250-BON.wav,0.0
00251-BON.wav,1.0
00252-BON.wav,0.0
00253-BON.wav,1.0
00254-BON.wav,1.0
00255-BON.wav,0.0
00256-BON.wav,1.0
00257-BON.wav,1.0
00258-BON.wav,0.0
00259-BON.wav,0.0
00260-BON.wav,1.0
00261-BON.wav,0.0
00262-BON.wav,1.0
00263-BON.wav,1.0
00264-BON.wav,0.0
00265-BON.wav,1.0
00266-BON.wav,0.0
00267-BON.wav,1.0
00268-BON.wav,0.0
00269-BON.wav,1.0
00270-BON.wav,1.0
00271-BON.wav,0.0
00272-BON.wav,1.0
00273-BON.wav,0.0
00274-BON.wav,0.0
00275-BON.wav,1.0
00276-BON.wav,0.0
00277-BON.wav,1.0
00278-BON.wav,0.0
00279-BON.wav,1.0
00280-BON.wav,0.0
00281-BON.wav,1.0
00282-BON.wav,1.0
00283-BON.wav,0.0
00284-BON.wav,1.0
00285-BON.wav,0.0
00286-BON.wav,1.0
00287-BON.wav,0.0
00288-BON.wav,1.0
00289-BON.wav,0.0
00290-BON.wav,1.0
00291-BON.wav,0.0
00292-BON.wav,1.0
00293-BON.wav,0.0
00294-BON.wav,1.0
00295-BON.wav,0.0
00296-BON.wav,1.0
00297-BON.wav,1.0
00298-BON.wav,0.0
00299-BON.wav,1.0
00300-BON.wav,0.0
00301-BON.wav,0.0
00302-BON.wav,1.0
00303-BON.wav,1.0
00304-BON.wav,0.0
00305-BON.wav,1.0
00306-BON.wav,1.0
00307-BON.wav,0.0
00308-BON.wav,1.0
00309-BON.wav,1.0
00310-BON.wav,0.0
00311-BON.wav,0.0
00312-BON.wav,0.0
00313-BON.wav,1.0
00314-BON.wav,1.0
00315-BON.wav,0.0
00316-BON.wav,1.0
00317-BON.wav,0.0
00318-BON.wav,1.0
00319-BON.wav,0.0
00320-BON.wav,1.0
00321-BON.wav,1.0
00322-BON.wav,0.0
00323-BON.wav,1.0
00324-BON.wav,0.0
00325-BON.wav,1.0
00326-BON.wav,0.0
00327-BON.wav,1.0
00328-BON.wav,1.0
00329-BON.wav,1.0
00330-BON.wav,1.0
00331-BON.wav,0.0
00332-BON.wav,1.0
00333-BON.wav,0.0
00334-BON.wav,1.0
00335-BON.wav,0.0
00336-BON.wav,0.0
00337-BON.wav,1.0
00338-BON.wav,0.0
00339-BON.wav,1.0
00340-BON.wav,0.0
00341-BON.wav,1.0
00342-BON.wav,0.0
00343-BON.wav,0.0
00344-BON.wav,1.0
00345-BON.wav,0.0
00346-BON.wav,1.0
00347-BON.wav,0.0
00348-BON.wav,1.0
00349-BON.wav,1.0
00350-BON.wav,0.0
00351-BON.wav,0.0
00352-BON.wav,1.0
00353-BON.wav,1.0
00354-BON.wav,0.0
00355-BON.wav,1.0
00356-BON.wav,1.0
00357-BON.wav,0.0
00358-BON.wav,1.0
00359-BON.wav,0.0
00360-BON.wav,1.0
00361-BON.wav,0.0
00362-BON.wav,1.0
00363-BON.wav,0.0
00364-BON.wav,1.0
00365-BON.wav,0.0
00366-BON.wav,1.0
00367-BON.wav,0.0
00368-BON.wav,1.0
00369-BON.wav,1.0
00370-BON.wav,0.0
00371-BON.wav,1.0
00372-BON.wav,0.0
00373-BON.wav,1.0
00374-BON.wav,0.0
00375-BON.wav,1.0
00376-BON.wav,0.0
00377-BON.wav,0.0
00378-BON.wav,1.0
00379-BON.wav,1.0
00380-BON.wav,0.0
00381-BON.wav,0.0
00382-BON.wav,1.0
00383-BON.wav,1.0
00384-BON.wav,1.0
00385-BON.wav,0.0
00386-BON.wav,0.0
00387-BON.wav,1.0
00388-BON.wav,1.0
00389-BON.wav,0.0
00390-BON.wav,0.0
00391-BON.wav,1.0
00392-BON.wav,1.0
00393-BON.wav,1.0
00394-BON.wav,1.0
00395-BON.wav,0.0
00396-BON.wav,1.0
00397-BON.wav,1.0
00398-BON.wav,1.0
00399-BON.wav,0.0
00400-BON.wav,1.0
00401-BON.wav,1.0
00402-BON.wav,1.0
00403-BON.wav,1.0
00404-BON.wav,1.0
00405-BON.wav,1.0
00406-BON.wav,1.0
00407-BON.wav,0.0
00408-BON.wav,0.0
00409-BON.wav,0.0
00410-BON.wav,0.0
00411-BON.wav,1.0
00412-BON.wav,1.0
00413-BON.wav,1.0
00414-BON.wav,1.0
00415-BON.wav,0.0
00416-BON.wav,1.0
00417-BON.wav,0.0
00418-BON.wav,1.0
00419-BON.wav,1.0
00420-BON.wav,1.0
00421-BON.wav,0.0
00422-BON.wav,1.0
00423-BON.wav,1.0
00424-BON.wav,1.0
00425-BON.wav,1.0
00426-BON.wav,1.0
00427-BON.wav,1.0
00428-BON.wav,1.0
00429-BON.wav,1.0
00430-BON.wav,0.0
00431-BON.wav,0.0
00432-BON.wav,0.0
00433-BON.wav,1.0
00434-BON.wav,1.0
00435-BON.wav,0.0
00436-BON.wav,1.0
00437-BON.wav,0.0
00438-BON.wav,0.0
00439-BAHAMAS.wav,0.0
00440-BAHAMAS.wav,0.0
00441-BAHAMAS.wav,0.0
00442-BAHAMAS.wav,0.0
00443-BAHAMAS.wav,0.0
00444-BAHAMAS.wav,0.0
00445-BAHAMAS.wav,0.0
00446-BAHAMAS.wav,0.0
00447-BAHAMAS.wav,0.0
00448-BAHAMAS.wav,0.0
00449-BAHAMAS.wav,0.0
00450-BAHAMAS.wav,0.0
00451-BAHAMAS.wav,0.0
00452-BAHAMAS.wav,0.0
00453-BAHAMAS.wav,0.0
00454-BAHAMAS.wav,0.0
00455-BAHAMAS.wav,0.0
00456-BAHAMAS.wav,0.0
00457-BAHAMAS.wav,0.0
00458-BAHAMAS.wav,0.0
00459-BAHAMAS.wav,0.0
00460-BAHAMAS.wav,0.0
00461-BAHAMAS.wav,0.0
00462-BAHAMAS.wav,0.0
00463-BAHAMAS.wav,0.0
00464-BAHAMAS.wav,0.0
00465-BAHAMAS.wav,0.0
00466-BAHAMAS.wav,0.0
00467-BAHAMAS.wav,0.0
00468-BAHAMAS.wav,0.0
00469-BAHAMAS.wav,0.0
00470-BAHAMAS.wav,0.0
00471-BAHAMAS.wav,0.0
00472-BAHAMAS.wav,0.0
00473-BAHAMAS.wav,0.0
00474-BAHAMAS.wav,0.0
00475-BAHAMAS.wav,0.0
00476-BAHAMAS.wav,0.0
00477-BAHAMAS.wav,0.0
00478-BAHAMAS.wav,0.0
00479-BAHAMAS.wav,0.0
00480-BAHAMAS.wav,0.0
00481-BAHAMAS.wav,0.0
00482-BAHAMAS.wav,0.0
00483-BAHAMAS.wav,0.0
00484-BAHAMAS.wav,0.0
00485-BAHAMAS.wav,0.0
00486-BAHAMAS.wav,0.0
00487-BAHAMAS.wav,0.0
00488-BAHAMAS.wav,0.0
00489-BAHAMAS.wav,0.0
00490-BAHAMAS.wav,0.0
00491-BAHAMAS.wav,0.0
00492-BAHAMAS.wav,0.0
00493-BAHAMAS.wav,0.0
00494-BAHAMAS.wav,0.0
00495-BAHAMAS.wav,0.0
00496-BAHAMAS.wav,0.0
00497-BAHAMAS.wav,0.0
00498-BAHAMAS.wav,0.0
00499-BAHAMAS.wav,0.0
00500-BAHAMAS.wav,0.0
00501-BAHAMAS.wav,0.0
00502-BAHAMAS.wav,0.0
00503-BAHAMAS.wav,0.0
00504-BAHAMAS.wav,0.0
00505-BAHAMAS.wav,0.0
00506-BAHAMAS.wav,0.0
00507-BAHAMAS.wav,0.0
00508-BAHAMAS.wav,0.0
00509-BAHAMAS.wav,0.0
00510-BAHAMAS.wav,0.0
00511-BAHAMAS.wav,0.0
00512-BAHAMAS.wav,0.0
00513-BAHAMAS.wav,0.0
00514-BAHAMAS.wav,0.0
00515-JAM.wav,0.0
00516-JAM.wav,0.0
00517-JAM.wav,0.0
00518-JAM.wav,0.0
00519-JAM.wav,0.0
00520-JAM.wav,1.0
00521-JAM.wav,0.0
00522-JAM.wav,0.0
00523-JAM.wav,0.0
00524-JAM.wav,0.0
00525-JAM.wav,0.0
00526-JAM.wav,0.0
00527-JAM.wav,0.0
00528-JAM.wav,0.0
00529-JAM.wav,1.0
00530-JAM.wav,1.0
00531-JAM.wav,1.0
00532-JAM.wav,1.0
00533-JAM.wav,1.0
00534-JAM.wav,1.0
00535-JAM.wav,1.0
00536-JAM.wav,1.0
00537-JAM.wav,1.0
00538-JAM.wav,0.0
00539-JAM.wav,1.0
00540-JAM.wav,1.0
00541-JAM.wav,0.0
00542-JAM.wav,0.0
00543-JAM.wav,0.0
00544-JAM.wav,0.0
00545-JAM.wav,1.0
00546-JAM.wav,0.0
00547-JAM.wav,1.0
00548-JAM.wav,0.0
00549-JAM.wav,1.0
00550-JAM.wav,1.0
00551-JAM.wav,1.0
00552-JAM.wav,1.0
00553-JAM.wav,1.0
00554-JAM.wav,1.0
00555-JAM.wav,1.0
00556-JAM.wav,1.0
00557-JAM.wav,1.0
00558-JAM.wav,1.0
00559-JAM.wav,1.0
00560-JAM.wav,1.0
00561-JAM.wav,1.0
00562-JAM.wav,1.0
00563-GUA.wav,0.0
00564-GUA.wav,1.0
00565-GUA.wav,0.0
00566-GUA.wav,1.0
00567-GUA.wav,0.0
00568-GUA.wav,1.0
00569-GUA.wav,1.0
00570-GUA.wav,1.0
00571-GUA.wav,1.0
00572-GUA.wav,0.0
00573-GUA.wav,1.0
00574-GUA.wav,0.0
00575-GUA.wav,0.0
00576-GUA.wav,0.0
00577-GUA.wav,1.0
00578-GUA.wav,1.0
00579-GUA.wav,1.0
00580-GUA.wav,1.0
00581-GUA.wav,1.0
00582-GUA.wav,1.0
00583-GUA.wav,0.0
00584-GUA.wav,1.0
00585-GUA.wav,1.0
00586-GUA.wav,1.0
00587-GUA.wav,1.0
00588-GUA.wav,1.0
00589-GUA.wav,1.0
00590-GUA.wav,1.0
00591-GUA.wav,1.0
00592-GUA.wav,1.0
00593-GUA.wav,1.0
00594-GUA.wav,1.0
00595-GUA.wav,1.0
00596-GUA.wav,1.0
00597-GUA.wav,1.0
00598-GUA.wav,0.0
00599-GUA.wav,0.0
00600-GUA.wav,0.0
00601-GUA.wav,0.0
00602-GUA.wav,0.0
00603-GUA.wav,0.0
00604-GUA.wav,1.0
00605-GUA.wav,1.0
00606-GUA.wav,1.0
00607-GUA.wav,1.0
00608-GUA.wav,1.0
00609-GUA.wav,1.0
00610-GUA.wav,1.0
00611-GUA.wav,1.0
00612-GUA.wav,1.0
00613-GUA.wav,1.0
00614-GUA.wav,0.0
00615-GUA.wav,0.0
00616-GUA.wav,0.0
00617-GUA.wav,0.0
00618-GUA.wav,0.0
00619-GUA.wav,0.0
00620-GUA.wav,0.0
00621-GUA.wav,0.0
00622-GUA.wav,0.0
00623-GUA.wav,0.0
00624-GUA.wav,0.0
00625-GUA.wav,0.0
00626-GUA.wav,0.0
00627-GUA.wav,0.0
00628-GUA.wav,1.0
00629-GUA.wav,1.0
00630-GUA.wav,1.0
00631-GUA.wav,1.0
00632-GUA.wav,1.0
00633-GUA.wav,1.0
00634-GUA.wav,1.0
00635-GUA.wav,1.0
00636-GUA.wav,1.0
00637-GUA.wav,1.0
00638-GUA.wav,1.0
00639-GUA.wav,1.0
00640-GUA.wav,1.0
00641-GUA.wav,1.0
00642-GUA.wav,1.0
00643-JAM.wav,0.0
00644-JAM.wav,0.0
00645-JAM.wav,0.0
00646-JAM.wav,1.0
00647-JAM.wav,1.0
00648-JAM.wav,1.0
00649-JAM.wav,1.0
00650-JAM.wav,1.0
00651-JAM.wav,0.0
00652-JAM.wav,0.0
00653-JAM.wav,1.0
00654-JAM.wav,1.0
00655-JAM.wav,1.0
00656-JAM.wav,1.0
00657-JAM.wav,1.0
00658-JAM.wav,1.0
00659-JAM.wav,1.0
00660-JAM.wav,1.0
00661-JAM.wav,1.0
00662-JAM.wav,1.0
00663-JAM.wav,1.0
00664-JAM.wav,1.0
00665-JAM.wav,1.0
00666-JAM.wav,0.0
00667-JAM.wav,0.0
00668-JAM.wav,0.0
00669-JAM.wav,1.0
00670-JAM.wav,1.0
00671-JAM.wav,1.0
00672-JAM.wav,1.0
00673-JAM.wav,1.0
00674-JAM.wav,1.0
00675-JAM.wav,1.0
00676-JAM.wav,1.0
00677-JAM.wav,1.0
00678-JAM.wav,1.0
00679-JAM.wav,1.0
00680-JAM.wav,1.0
00681-JAM.wav,1.0
00682-JAM.wav,1.0
00683-JAM.wav,1.0
00684-JAM.wav,1.0
00685-JAM.wav,1.0
00686-JAM.wav,1.0
00687-JAM.wav,1.0
00688-JAM.wav,1.0
00689-JAM.wav,1.0
00690-JAM.wav,1.0
00691-JAM.wav,1.0
00692-JAM.wav,1.0
00693-JAM.wav,1.0
00694-JAM.wav,0.0
00695-JAM.wav,0.0
00696-JAM.wav,1.0
00697-JAM.wav,1.0
00698-JAM.wav,1.0
00699-JAM.wav,1.0
00700-JAM.wav,0.0
00701-JAM.wav,0.0
00702-JAM.wav,0.0
00703-JAM.wav,0.0
00704-JAM.wav,0.0
00705-JAM.wav,0.0
00706-JAM.wav,0.0
00707-JAM.wav,0.0
00708-JAM.wav,1.0
00709-JAM.wav,1.0
00710-JAM.wav,1.0
00711-JAM.wav,1.0
00712-JAM.wav,1.0
00713-JAM.wav,1.0
00714-JAM.wav,1.0
00715-JAM.wav,1.0
00716-JAM.wav,1.0
00717-JAM.wav,1.0
00718-JAM.wav,1.0
00719-JAM.wav,1.0
00720-JAM.wav,1.0
00721-JAM.wav,1.0
00722-ARUBA.wav,1.0
00723-ARUBA.wav,0.0
00724-ARUBA.wav,1.0
00725-ARUBA.wav,0.0
00726-ARUBA.wav,1.0
00727-ARUBA.wav,0.0
00728-ARUBA.wav,1.0
00729-ARUBA.wav,0.0
00730-ARUBA.wav,1.0
00731-ARUBA.wav,0.0
00732-ARUBA.wav,1.0
00733-ARUBA.wav,1.0
00734-ARUBA.wav,1.0
00735-ARUBA.wav,0.0
00736-ARUBA.wav,0.0
00737-ARUBA.wav,0.0
00738-ARUBA.wav,0.0
00739-ARUBA.wav,0.0
00740-ARUBA.wav,0.0
00741-ARUBA.wav,0.0
00742-ARUBA.wav,0.0
00743-ARUBA.wav,0.0
00744-ARUBA.wav,0.0
00745-ARUBA.wav,0.0
00746-ARUBA.wav,0.0
00747-ARUBA.wav,0.0
00748-ARUBA.wav,1.0
00749-ARUBA.wav,1.0
00750-ARUBA.wav,1.0
00751-ARUBA.wav,1.0
00752-ARUBA.wav,1.0
00753-ARUBA.wav,1.0
00754-ARUBA.wav,1.0
00755-ARUBA.wav,1.0
00756-ARUBA.wav,1.0
00757-ARUBA.wav,1.0
00758-ARUBA.wav,1.0
00759-ARUBA.wav,1.0
00760-ARUBA.wav,1.0
00761-ARUBA.wav,0.0
00762-ARUBA.wav,0.0
00763-ARUBA.wav,0.0
00764-ARUBA.wav,0.0
00765-ARUBA.wav,1.0
00766-ARUBA.wav,0.0
00767-ARUBA.wav,0.0
00768-ARUBA.wav,1.0
00769-ARUBA.wav,1.0
00770-ARUBA.wav,1.0
00771-ARUBA.wav,1.0
00772-ARUBA.wav,1.0
00773-ARUBA.wav,1.0
00774-ARUBA.wav,1.0
00775-ARUBA.wav,1.0
00776-ARUBA.wav,1.0
00777-ARUBA.wav,0.0
00778-ARUBA.wav,1.0
00779-ARUBA.wav,0.0
00780-ARUBA.wav,0.0
00781-ARUBA.wav,0.0
00782-ARUBA.wav,1.0
00783-ARUBA.wav,1.0
00784-ARUBA.wav,1.0
00785-ARUBA.wav,1.0
00786-ARUBA.wav,0.0
00787-ARUBA.wav,1.0
00788-ARUBA.wav,0.0
00789-ARUBA.wav,1.0
00790-ARUBA.wav,1.0
00791-ARUBA.wav,1.0
00792-ARUBA.wav,1.0
00793-ARUBA.wav,1.0
00794-ARUBA.wav,1.0
00795-ARUBA.wav,1.0
00796-ARUBA.wav,1.0
00797-ARUBA.wav,1.0
00798-ARUBA.wav,1.0
00799-ARUBA.wav,1.0
00800-ARUBA.wav,1.0
00801-ARUBA.wav,1.0
00802-ARUBA.wav,1.0
00803-ARUBA.wav,1.0
00804-ARUBA.wav,1.0
00805-ARUBA.wav,1.0
00806-ARUBA.wav,1.0
00807-ARUBA.wav,0.0
00808-ARUBA.wav,1.0
00809-ARUBA.wav,0.0
00810-ARUBA.wav,1.0
00811-ARUBA.wav,1.0
00812-ARUBA.wav,0.0
00813-ARUBA.wav,1.0
00814-ARUBA.wav,0.0
00815-ARUBA.wav,1.0
00816-ARUBA.wav,1.0
00817-ARUBA.wav,1.0
00818-ARUBA.wav,1.0
00819-ARUBA.wav,1.0
00820-ARUBA.wav,1.0
00821-ARUBA.wav,1.0
00822-ARUBA.wav,1.0
00823-ARUBA.wav,1.0
00824-ARUBA.wav,0.0
00825-ARUBA.wav,1.0
00826-ARUBA.wav,0.0
00827-ARUBA.wav,1.0
00828-ARUBA.wav,0.0
00829-ARUBA.wav,1.0
00830-ARUBA.wav,1.0
00831-ARUBA.wav,1.0
00832-ARUBA.wav,0.0
00833-ARUBA.wav,1.0
00834-ARUBA.wav,0.0
00835-ARUBA.wav,1.0
00836-ARUBA.wav,1.0
00837-ARUBA.wav,1.0
00838-ARUBA.wav,1.0
00839-ARUBA.wav,1.0
00840-ARUBA.wav,1.0
00841-ARUBA.wav,1.0
00842-ARUBA.wav,0.0
00843-ARUBA.wav,1.0
00844-ARUBA.wav,0.0
00845-ARUBA.wav,1.0
00846-ARUBA.wav,1.0
00847-ARUBA.wav,1.0
00848-ARUBA.wav,1.0
00849-ARUBA.wav,1.0
00850-ARUBA.wav,0.0
00851-ARUBA.wav,0.0
00852-ARUBA.wav,0.0
00853-ARUBA.wav,0.0
00854-ARUBA.wav,0.0
00855-ARUBA.wav,0.0
00856-ARUBA.wav,0.0
00857-ARUBA.wav,0.0
00858-ARUBA.wav,0.0
00859-ARUBA.wav,0.0
00860-ARUBA.wav,1.0
00861-ARUBA.wav,1.0
00862-ARUBA.wav,1.0
00863-ARUBA.wav,0.0
00864-ARUBA.wav,0.0
00865-ARUBA.wav,0.0
00866-ARUBA.wav,0.0
00867-ARUBA.wav,0.0
00868-ARUBA.wav,1.0
00869-ARUBA.wav,1.0
00870-ARUBA.wav,1.0
00871-ARUBA.wav,1.0
00872-ARUBA.wav,1.0
00873-ARUBA.wav,1.0
00874-ARUBA.wav,1.0
00875-ARUBA.wav,1.0
00876-ARUBA.wav,0.0
00877-ARUBA.wav,1.0
00878-ARUBA.wav,0.0
00879-ARUBA.wav,1.0
00880-ARUBA.wav,1.0
00881-ARUBA.wav,0.0
00882-GUA.wav,0.0
00883-GUA.wav,0.0
00884-GUA.wav,0.0
00885-GUA.wav,0.0
00886-GUA.wav,0.0
00887-GUA.wav,0.0
00888-GUA.wav,0.0
00889-GUA.wav,0.0
00890-GUA.wav,0.0
00891-GUA.wav,1.0
00892-GUA.wav,1.0
00893-GUA.wav,1.0
00894-GUA.wav,1.0
00895-GUA.wav,1.0
00896-GUA.wav,0.0
00897-GUA.wav,0.0
00898-GUA.wav,0.0
00899-GUA.wav,1.0
00900-GUA.wav,0.0
00901-GUA.wav,0.0
00902-GUA.wav,1.0
00903-GUA.wav,0.0
00904-GUA.wav,1.0
00905-GUA.wav,0.0
00906-GUA.wav,1.0
00907-GUA.wav,0.0
00908-GUA.wav,1.0
00909-GUA.wav,0.0
00910-GUA.wav,1.0
00911-GUA.wav,0.0
00912-GUA.wav,1.0
00913-GUA.wav,1.0
00914-GUA.wav,0.0
00915-GUA.wav,0.0
00916-GUA.wav,0.0
00917-GUA.wav,1.0
00918-GUA.wav,1.0
00919-GUA.wav,1.0
00920-GUA.wav,1.0
00921-GUA.wav,1.0
00922-GUA.wav,1.0
00923-GUA.wav,1.0
00924-GUA.wav,1.0
00925-GUA.wav,1.0
00926-GUA.wav,1.0
00927-GUA.wav,1.0
00928-GUA.wav,1.0
00929-GUA.wav,1.0
00930-GUA.wav,1.0
00931-GUA.wav,1.0
00932-GUA.wav,1.0
00933-GUA.wav,1.0
00934-GUA.wav,1.0
00935-GUA.wav,1.0
00936-GUA.wav,0.0
00937-GUA.wav,0.0
00938-GUA.wav,0.0
00939-GUA.wav,0.0
00940-GUA.wav,0.0
00941-GUA.wav,0.0
00942-GUA.wav,0.0
00943-GUA.wav,1.0
00944-GUA.wav,1.0
00945-GUA.wav,1.0
00946-GUA.wav,1.0
00947-GUA.wav,1.0
00948-GUA.wav,0.0
00949-GUA.wav,0.0
00950-GUA.wav,1.0
00951-GUA.wav,1.0
00952-GUA.wav,0.0
00953-GUA.wav,0.0
00954-GUA.wav,0.0
00955-GUA.wav,1.0
00956-GUA.wav,1.0
00957-GUA.wav,1.0
00958-GUA.wav,1.0
00959-GUA.wav,1.0
00960-GUA.wav,1.0
00961-GUA.wav,1.0
00962-GUA.wav,1.0
00963-GUA.wav,0.0
00964-GUA.wav,0.0
00965-GUA.wav,0.0
00966-GUA.wav,0.0
